Page ID,Page Name,Disclaimer,Amount Spent (HUF)
109413374263225,Kontra,Kontra,8837
126539424061030,Háttér Társaság,These ads ran without a disclaimer,8808
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,8777
408924035951553,Hulladékmentes.hu,Hulladékmentes.hu,8739
1443972419239893,Best Ruházat,Best Ruházat,8730
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,8706
704631519609996,Hegedűs Barbara,These ads ran without a disclaimer,8695
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,8675
216317672082664,Spigiboy,Pintér András,8544
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,8532
788960034452071,Potápi Árpád János,These ads ran without a disclaimer,8529
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,8512
1570128136355880,Dániel Mária Magdolna,These ads ran without a disclaimer,8499
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,8405
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,8396
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,8394
529941717209471,Orbán Balázs,Orbán Balázs,8361
71547793430,Fidelitas,Fidelitas,8327
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,8124
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,8072
244064559374,Propeller.hu,Propeller.hu,8004
112491356772630,Bocskay László,Bocskay László Tivadar,8000
420335244825041,Mindent OLCSÓN,These ads ran without a disclaimer,7994
175631865860693,Vadai Ágnes,Demokratikus Koalíció,7933
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,7875
123565977690316,Együtt Balatonfűzfőért,These ads ran without a disclaimer,7857
1110826915772297,Biró Norbert,Biró Norbert,7854
215365671881695,Lounge Group,Lounge Group,7811
1357776460950406,Reaktor,Reaktor Alapítvány,7766
2309737912651039,Péterffy Attila,Péterffy Attila,7704
183813614983493,Klubrádió,Klubrádió,7697
519279158277826,Szülői Hang,Szülői Hang,7632
100905288315705,Jelen hetilap,Jelen hetilap,7613
108395900927334,Kovács István,Kovács István Megafon,7521
164978926850719,Kommentár folyóirat,Kommentár folyóirat,7500
110566877158397,Laptapir,These ads ran without a disclaimer,7491
1411080585789966,Arató Gergely,Demokratikus Koalíció,7451
407249212726130,Forbes Magyarország,Forbes Magyarország,7348
108373263855369,Dr. Guias János Zsolt önkormányzati képviselő,Dr. Guias János Zsolt,7347
342785876208317,Mellár Tamás,Párbeszéd Magyarországért,7289
1313592688757601,Állítsuk meg Orbán Viktort,Attila Ferenc Beres,7286
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,7243
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,7235
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,7230
1461534750733248,Schmuck Erzsébet,Zöld Média Ügynökség Kft.,7215
948663291926357,HVG BrandLab,HVG BrandLab,7212
2092570681059566,Végh László,These ads ran without a disclaimer,7081
167242593892716,Nemes Gábor,Nemes,7056
102851528200356,TEDxDanubia Countdown,TXD Impact Design Kft.,7021
2004851816495656,Szent Korona Rádió,These ads ran without a disclaimer,6930
117961442942614,Álljunk ki Borkai Zsolt mellett,Éljen Borkai,6902
28312410177,World Food Programme,These ads ran without a disclaimer,6890
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,6727
326632861287187,Gyuris Dávid,Gyuris Dávid Tibor,6639
422506915010550,Borsik Ákos,These ads ran without a disclaimer,6581
2103304126556988,Pure Wonder Shopyz,These ads ran without a disclaimer,6527
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,6461
507366116378406,Jobbik Ajka,Jobbik Magyarországért Mozgalom,6400
201670439877862,Jobbik Várpalota,Jobbik Magyarországért Mozgalom,6400
798780410217282,Jobbik Pápa,Jobbik Magyarországért Mozgalom,6400
106258360752074,Szele József,Közösen Ajkáért Egyesület,6398
407249212726130,Forbes Magyarország,These ads ran without a disclaimer,6388
739883629458065,Burány Sándor,Párbeszéd Magyarországért,6336
127539005484626,Very Important Planet,Zöld Terasz Alapítvány,6336
355382478417672,Szecsődi Andrea ꞈꞈ,Momentum Mozgalom,6333
876772425797119,Hölvényi György,Hölvényi György,6327
208726209161904,Z. Kárpát Dániel,Jobbik Magyarországért Mozgalom,6307
1372750529476614,Demeter Márta,Demeter Márta,6298
239312911403,Hotel Kapitány Wellness,These ads ran without a disclaimer,6297
832298706889408,111%,These ads ran without a disclaimer,6297
