Page ID,Page Name,Disclaimer,Amount Spent (HUF)
164978926850719,Kommentár folyóirat,Kommentár folyóirat,6362
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,6348
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,6338
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,6315
777493065605584,Szamosi Lóránt,These ads ran without a disclaimer,6300
108395900927334,Kovács István,Kovács István Megafon,6059
1357776460950406,Reaktor,Reaktor Alapítvány,6004
1425355697692924,Dr. Tóth Bertalan,These ads ran without a disclaimer,5960
215365671881695,Lounge Group,Lounge Group,5956
208726209161904,Z. Kárpát Dániel,Jobbik Magyarországért Mozgalom,5945
519279158277826,Szülői Hang,Szülői Hang,5911
1207278799447022,INIS Pályázat,These ads ran without a disclaimer,5890
200615179974476,Tégy az abortusz ellen,Karácsonyi Zoltán,5860
1372750529476614,Demeter Márta,Demeter Márta,5811
126469347509585,MSZP - Kaposvár Városi Szervezet,These ads ran without a disclaimer,5783
851784814892644,Simicskó István,Dr. Simicskó István,5755
1846213072090343,Gy. Németh Erzsébet,Demokratikus Koalíció,5703
739883629458065,Burány Sándor,Párbeszéd Magyarországért,5687
876772425797119,Hölvényi György,Hölvényi György,5660
1056891644470199,Országos Erdészeti Egyesület,Országos Erdészeti Egyesület,5659
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,5652
117961442942614,Álljunk ki Borkai Zsolt mellett,Éljen Borkai,5600
1313592688757601,Állítsuk meg Orbán Viktort,Attila Ferenc Beres,5582
855371701332224,Ságodi Zoltán,These ads ran without a disclaimer,5539
1084749598210454,Dr. Szabó Tünde,These ads ran without a disclaimer,5502
2103304126556988,Pure Wonder Shopyz,These ads ran without a disclaimer,5439
343271226435438,C1 RoMa Média,These ads ran without a disclaimer,5434
778538352344518,Hollik István,"Hollik István, országgyűlési képviselő",5416
167242593892716,Nemes Gábor,These ads ran without a disclaimer,5394
704399322958470,DK Nagykanizsa,Demokratikus Koalíció,5361
610138892419131,Exclusive Change Magyarország,These ads ran without a disclaimer,5302
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,5263
311409382758525,Schanda Tamás,These ads ran without a disclaimer,5261
100287015389142,Tömeges Üzletnyitás,Le az Adók 75%-ával Párt,5230
948663291926357,HVG BrandLab,HVG BrandLab,5216
161361167407820,Tuzson Bence,Tuzson Bence,5208
113043410066839,Momentum Zala,Momentum Mozgalom,5185
408924035951553,Hulladékmentes.hu,Hulladékmentes.hu,5177
110566877158397,Laptapir,These ads ran without a disclaimer,5079
992066384198880,Tóth Edina,Tóth Edina,5070
1102138083139329,Mátraszőlős Község Szeretlek,These ads ran without a disclaimer,5069
893102994164960,Hohn Krisztina,Hohn_Krisztina_Zöld_Baranya_Kft_Ügynökség,5026
2376623529248269,Bognár Róbert,These ads ran without a disclaimer,5015
575090515933635,Kemenczei Róbert,Róbert Kemenczei,4999
