Page ID,Page Name,Disclaimer,Amount Spent (DKK),Number of Ads in Library
270431402967189,Benny Engelbrecht,Socialdemokratiet,20214,26
256754327854276,Jacob Jensen,Jacob Jensen,20105,34
196338880852230,Our Fish,These ads ran without a disclaimer,20105,7
109219587109080,Bregnerød Landsby,These ads ran without a disclaimer,20000,1
779582492178326,René Nord Hansen - politik,Det Konservative Folkeparti,20000,12
100493784938009,Danske Æg,Danske Æg,19983,2
56810821434,HK Privat,HK/Privat,19950,34
242091299473046,Marie Bjerre,Marie Bjerre,19919,13
1522666927799763,BCG in Denmark,Boston Consulting Group,19842,39
1333714923324143,Caspar Stefani,Det Konservative Folkeparti,19769,20
456543851540778,Nordic Solar,These ads ran without a disclaimer,19718,5
401991943254934,"Theresa Blegvad, Aarhus Byråd","Venstre, Danmarks Liberale Parti",19500,2
196270790402710,Rasmus Vestergaard Madsen,Madsen Rasmus Vestergaard,19464,16
203735820417737,Erik Poulsen - EU-ambassadør for Venstre,Erik Poulsen - kandidat til Europa-Parlamentet,19446,18
2229332167280623,"Marianne Karlsmose, KD-politiker",Kristendemokraterne,19400,13
331049873725952,Eva Kjer Hansen,Hansen Eva Kjer,19300,6
129335303834782,BL - Danmarks Almene Boliger,BL - Danmarks Almene Boliger,19240,306
221368818036876,Helle  Bonnesen,Det Konservative Folkeparti,19230,11
113452100038490,zeeroo.me,Peter Frølund,19190,180
223099558291164,Kasper Sand Kjær,Kjær Kasper Sand,19138,39
320982581296484,TV 2 PLAY,These ads ran without a disclaimer,19009,2
257752968245827,Anna Libak i Folketinget,Venstre i Hillerød Kredsen,18854,35
404683979561081,Bertel Haarder,Haarder Bertel Geismar,18747,7
559812524382076,Byrummonitor,Politiken Nicher,18743,10
1662803373975162,Rasmus Norup,Det Konservative Folkeparti,18700,11
2071183673144991,Pernille Weiss,These ads ran without a disclaimer,18652,8
796368150399958,BDO Danmark,These ads ran without a disclaimer,18603,7
34290022401,Kristeligt Dagblad,Kristeligt Dagblad,18451,14
107893513382,Liberal Alliances Ungdom,Liberal Alliances Ungdom,18379,24
406921453049822,Theresa Scavenius,Theresa Scavenius,18269,24
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,18057,10
321741538368636,Stram Kurs,These ads ran without a disclaimer,18042,12
309352049198824,Kristian Hegaard,Hegaard Kristian Wurtz,18009,28
1645812852307131,Alternativet - Storkreds København,Alternativet,17987,24
109450894144575,Kontrast,Kontrast.dk Aps,17967,27
290107361108795,Magistrenes A-kasse,Magistrenes A-kasse,17858,101
683682235062292,Jens-Henrik Kirk,Kirk Jens-Henrik,17848,23
372025753616,PFA Brug Livet Fonden,PFA Brug Livet Fonden,17795,127
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,17639,19
103832601410786,Nissin Cup Noodles Danmark,These ads ran without a disclaimer,17536,2
306991986917897,Familielandbruget,Familielandbruget,17526,10
30506791782,TV 2 ZULU,These ads ran without a disclaimer,17500,5
220338351316373,Frederiksberg Kommune,Frederiksberg Kommune,17469,23
646735655435113,Bevar en stærk TrygFond,Tobias Bornakke Jørgensen,17403,24
1478204515780533,Dansk Musikpædagogisk Forening,Dansk Musikpædagogisk Forening,17376,43
167018996755220,Den Blå Planet,Den Blå Planet,17362,9
188466802851,Norstat Danmark,These ads ran without a disclaimer,17338,11
369282413923161,Marie Høgh  - konservativ folketingskandidat i Københavns storkreds,Det Konservative Folkeparti,17170,20
279383622197240,Per Møller,Det Konservative Folkeparti,17085,8
1791759817712146,Katrine Robsøe,Robsøe Katrine Kjaer,16935,27
1604502423155684,Martin Henriksen,Dansk Folkeparti,16724,5
362875644473220,Kim Valentin,Valentin Kim,16703,52
170821413115387,Rune Christiansen - Radikale Venstre,Christiansen Rune,16693,76
2280214998907499,Live like tomorrow,Sascha Dupont,16658,46
1446381202351408,Føljeton,These ads ran without a disclaimer,16627,5
366165650071333,Enhedslisten Køge,Rolskov Niels,16602,52
30196574028,Serdal Benli,Benli Serdal,16580,37
181106225260438,Yildiz Akdogan,Yildiz Akdogan,16529,60
288315184625473,Sulisitsisut - Grønlands Erhverv,Sulisitsisut - Grønlands Erhverv,16505,85
103142524915265,Steen Stavnsbo,Steen Stavnsbo,16386,14
1531094703803625,fakta,These ads ran without a disclaimer,16367,2
287814831337164,Jesper Petersen,Jesper Petersen,16316,57
101286428483346,Annette Blynel,SF Region Syddanmark,16248,28
1677055535924085,Røgfri Fremtid,These ads ran without a disclaimer,16235,10
38333246149,OiSTER,These ads ran without a disclaimer,16148,1
1554525611484429,Mads Fuglede,Mads Fuglede,16126,8
112869312172767,Konservative Studerende på Københavns Universitet,Konservative Studerende på Københavns Universitet,16122,14
175437749163141,"Kristian Andersen, KD",Kristendemokraterne,16107,13
732591266819090,Sammen er du stærkere,HK Danmark,16080,5
146955527905,EU Civil Protection & Humanitarian Aid - ECHO,These ads ran without a disclaimer,16079,4
741255806000841,Skatteministeren,Skatteministeriet,16000,1
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,15999,5
310638582806533,Anders Krojgaard Lund,Det Konservative Folkeparti,15995,6
264226200420196,Tænketanken Europa,Tænketanken Europa,15919,10
323782467803321,Carl Valentin,SF,15891,52
1394304720620628,Anders G. Christensen,Christensen Anders Georg,15857,29
122569581108638,Stem Henrik Sørensen i Folketinget,Henrik Michael Borsholm Sørensen,15805,71
470433920022890,Nanna Bonde,Ottosen Nanna Bonde,15740,45
852608988134698,Tikko,These ads ran without a disclaimer,15726,6
315126268991751,Camilla Fabricius,These ads ran without a disclaimer,15668,31
275233979282710,Ansvarlig Fremtid,AnsvarligFremtid,15654,7
465451353467954,Huawei Mobile,These ads ran without a disclaimer,15632,2
1956719637909855,Kristian Pihl Lorentzen,Lorentzen Kristian Pihl,15620,10
441080882605897,SEAS-NVE Energi,Ørsted Danmark,15544,15
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,15538,17
713191148820633,Bauta Forsikring,Bauta Forsikring,15502,14
1720953148175274,SPAR Danmark,SPAR Danmark,15500,6
1804968669720898,Rasmus Brandstrup Larsen,Larsen Rasmus Brandstrup,15398,14
103369033067277,NOAH,Sørensen Jacob,15395,47
110524953886201,Sundhedsstyrelsen,These ads ran without a disclaimer,15357,2
2010575662394686,NKT,NKT,15350,4
10349651868,Dyrenes Venner,Dyrenes Venner,15348,9
1493650460890885,Kenneth Fredslund Petersen - DF Folketingskandidat i Syd og SdrJylland,Petersen Kenneth Fredslund,15303,10
1474030149527395,BullerBox,These ads ran without a disclaimer,15284,6
186625905603087,Margrethe Agerup - Politiker,Rosborg Sara Bagger Hougaard,15248,14
550516114987588,Middelfart Kommune,Middelfart Kommune,15200,9
119235382806867,Skærsliberen.dk,Jesper Laier,15089,7
116061635098137,Karina Lorentzen Dehnhardt,SF,15083,43
169900309711559,SE Energi & Klima,Emilie Rasch Jensen,15073,31
181234082067190,DLA Piper Denmark,DLA Piper Denmark Advokatpartnerselskab,15042,16
28312410177,World Food Programme,These ads ran without a disclaimer,15030,25
437035763321568,HK Danmark - Under Uddannelse,HK Danmark,15008,6
278793472542461,Thorkild Olesen,Danske Handicaporganisationer,15000,2
252460092159583,Bo trygt,Bo trygt,15000,2
336333896418452,Assens Kommune,Assens Kommune,14917,131
125832481208156,Per Husted i Folketinget,Nielsen Per Husted,14823,58
148900938515423,Sofie Carsten Nielsen,Radikale Venstre,14804,16
250994288337708,Sex og Samfund,These ads ran without a disclaimer,14794,7
1157928984332403,Victoria Drummond Kilpatrick,Victoria Drummond Kilpatrick,14748,40
166491727499453,USR Diaspora - Danemarca,Partidul Uniunea Salvati Romania,14700,37
199842336700506,Charity Baren / Villa Social,Charity Baren / Villa Social,14699,16
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,14692,58
309352049198824,Kristian Hegaard,These ads ran without a disclaimer,14682,12
288315184625473,Sulisitsisut - Grønlands Erhverv,Grønlands Erhverv,14651,85
729627343834501,Kialo,These ads ran without a disclaimer,14649,313
105372988191266,Michael Fenger,Den Konservative vælgerforening i Gentofte,14586,9
1414459735538392,Enemærke & Petersen a/s,Enemærke & Petersen a/s,14495,19
1407237706021123,Anne Skau Styrishave,Styrishave Anne Skau,14459,39
262391220488874,SF Amager KBH,Rasmus Steenberger,14444,29
1476612932380077,Joachim Hjorting,Det Konservative Folkeparti,14443,11
967044466807709,Malthe Johan Poulsen,Poulsen Malthe Johan,14378,17
190888748203957,Almen modstand - Forsvar beboerdemokratiet,Almen modstand - Forsvar beboerdemokratiet,14336,30
1912736882278358,Heidi Bank,Heidi Farsoe Bank,14282,20
164564233593453,SF Hvidovre,SF Hvidovre,14217,49
829227050750137,Nfavour,N.favour,14215,188
289123551568594,JA,JA,14013,20
1079316312260192,KRP For fremtiden,Birkelund Mogens,13987,72
1995019340791443,Naser Khader,These ads ran without a disclaimer,13918,13
300107073389986,Danske Medier,Danske Medier,13818,47
219579671541765,Hospice Forum Danmark,Hospice Forum Danmark,13764,22
104560517780052,Klimafolkemødet,Middelfart Kommune,13763,6
110037432525584,Demokraatit / Demokraterne,Demokraatit/Demokraterne,13678,106
284571169850,Nyt Europa,Nyt Europa,13666,105
101815824662724,Denonlineavis.dk,Jacob Tanis,13629,7
192783424152018,Socialistisk Information,Leif Mikkelsen,13621,76
244930342268956,MSC - Bæredygtige fisk og skaldyr,MSC - Bæredygtige fisk og skaldyr,13616,35
415341115213431,Intact Denmark - Forening mod omskæring af børn,Intact Denmark - Forening mod omskæring af børn,13579,48
26531882197,Peter Westermann,Westermann Peter,13578,126
38203759052,GOSH COPENHAGEN,E. tjellesen,13459,8
104125934673777,Vanggaard Advice,Simon Vanggaard,13449,320
111394892261429,Morten Messerschmidt,Dansk Folkeparti,13428,44
445657632847922,Giv Klimaet Lov,These ads ran without a disclaimer,13427,5
200709746630443,Dyrenes Beskyttelse,These ads ran without a disclaimer,13354,3
899897623364350,Frederik Damgaard,Damgaard Frederik,13215,27
110557017166447,National Cybersikkerhed,Henrik Møller,13164,96
1555472278040197,KommunikationsBureauet,These ads ran without a disclaimer,13149,14
700095613395112,AarhusGuiden,AarhusGuiden,13099,7
985096648171527,3F Transport Logistik & Byg Aarhus,Jakob Egelund,13091,31
1704812646456237,SEGES i marken,Martin Hansen,13062,44
611297145887529,Claus Hasselmann - Folketingskandidat,Hasselmann Claus,13012,15
63691965101,UNICEF Danmark,These ads ran without a disclaimer,12911,15
122220229173563,Fremad,Fremad,12822,18
211409879739775,Ina Strøjer-Schmidt - SF’s Folketingsmedlem i Københavns omegnskommuner,Schmidt Ina,12759,21
571176036346620,Simple Feast,These ads ran without a disclaimer,12732,25
10150141618795408,Coop Danmark,These ads ran without a disclaimer,12728,1
398454550257699,Lars Boje Mathiesen,These ads ran without a disclaimer,12716,29
498045357666517,Responseabilityowp,Responseability,12527,33
291959844520896,Marcus Knuth,Marcus Knuth,12501,28
356520931077196,Europabevægelsen,Europabevægelsen,12426,24
115737371820702,DEO - Demokrati i Europa,Rasmus Nørlem Sørensen,12424,37
310754419703,SØNDAG,These ads ran without a disclaimer,12399,4
552507821595986,Karnov Group,Karnov Group Denmark A/S,12381,20
417767098249129,Niels E. Bjerrum,Bjerrum Niels,12375,167
652914664906178,Mikropol Vejle,Vejle Kommune,12300,74
107395284018630,skoldkoppeinfo,MSD Danmark,12296,7
203197030603239,8 Billion Trees,These ads ran without a disclaimer,12288,29
158166490894208,Gladsaxe Kommune,Gladsaxe Kommune,12232,44
543437586483586,Anders Gøthe - Køge,Gøthe Anders,12177,75
1377441749244487,Rasmus Helveg Petersen,Radikale Venstre,12104,6
1386138498380111,Alternativet Nordsjælland,Alternativet Nordsjælland,12100,17
1302282123270001,Movia Trafik,Trafikselskabet Movia,12000,2
634943493276678,BFA Service - Turisme,BFA Service - Turisme,12000,4
112872307097972,Jeg støtter borgerforslaget "Annuller gasrørledningen Baltic Pipe",Borgerforslaget "Annuller beslutningen om at etablere gasrørledningen Baltic Pipe,11863,36
154415494575789,IDA,These ads ran without a disclaimer,11834,9
1559060601030590,Lisbeth Bech-Nielsen,SF,11741,26
1036916083074871,Jeanné Vetling - Radikale Venstre,Vetling Jeanné Stobbe,11642,21
28431859282,BLOX,BLOX,11622,18
387148271761142,WESHAREAALBORG,VisitAalborg,11614,6
249905415420406,Det Konservative Folkeparti på Læsø,These ads ran without a disclaimer,11581,5
547601668763372,Lizette Risgaard,These ads ran without a disclaimer,11513,7
370360873057400,Holger K Nielsen,SF,11512,4
113891193687819,LUMIERER,Nadja Katrine Kalnæs,11467,12
1497190180404355,Kira Marie Peter-Hansen,Peter-Hansen Kira Marie,11433,9
118458600937,Studenterrådet ved KU,Studenterrådet ved KU,11401,26
104931383199612,Miljøministeriet,Anders Engrob Nielsen,11388,5
90497015205,Kvickly,These ads ran without a disclaimer,11368,3
33394829639,Aarstiderne,Aarstiderne,11311,3
175317675860634,Fødevareforbundet NNF,Van Gilse Emilia Maria,11304,34
471125349629350,ipnordic A/S,These ads ran without a disclaimer,11282,2
469683646709792,Martin Skou Heidemann,Martin Heidemann,11274,45
1442400742660069,Ulla Tørnæs,Ulla Tørnæs,11209,14
1070819859727581,Erick Thürmer,Erick  Rosenvinge,11151,18
125934997444897,SuperBrugsen,These ads ran without a disclaimer,11125,3
418179784893842,Enhedslisten Hillerød,Rasmussen Karl-Erik,11115,51
1675976205990131,Rasmus Stoklund,Holm-Nielsen Rasmus Stoklund,11112,8
313024569028540,Mino Danmark,These ads ran without a disclaimer,11108,4
108178817716556,GROW Energy,WeMedia ApS,11102,23
178362315106,European Parliament,These ads ran without a disclaimer,11066,29
380183085486892,Orla Østerby i Folketinget,Orla Østerby i Folketinget,11022,13
673183069445618,Trine Torp,SF,11015,22
1762603293962623,Energi Viborg A/S,Energi Viborg A/S,11013,39
221239504574504,Bo Godt,These ads ran without a disclaimer,10994,52
1595135787365287,Dansk Retursystem,Dansk Retursystem,10975,43
104518581206025,Great Movies,These ads ran without a disclaimer,10910,1
107677582200,Havkatten [Jyske Bank],Olsen Bolette,10887,16
393486437446456,Mark Grossmann,Venstre Odense 1. kreds,10878,130
210317432480139,Charlotte Munch - Politiker,Munch Charlotte,10784,51
12390252419,Region Nordjylland,Region Nordjylland,10750,21
103923281097413,Runa Forsikring,Runa Forsikring,10732,10
523900267627364,Henrik Jørgensen,Ladefoged Martin Aggerholm,10626,13
764212570440726,Sampension,These ads ran without a disclaimer,10574,40
487884384986692,Danske Bank,Danske Bank,10559,4
189743007654,Gyldendal,These ads ran without a disclaimer,10526,7
148900938515423,Sofie Carsten Nielsen,Sofie Carsten Nielsen,10508,30
171450629955,Historie,These ads ran without a disclaimer,10483,18
711920139172984,Interreg Öresund-Kattegat-Skagerrak,Interreg Öresund-Kattegat-Skagerrak,10483,9
121570596369,CARE Danmark,CARE i Danmark,10482,18
348713338478849,Samira Nawa,Samira Nawa,10482,26
256203941229187,Astrid Krag,Astrid Krag,10391,28
184881101650192,Kim Simonsen,HK Danmark,10356,8
163347624101027,JFK21 - Jorden Frihed Kundskab,These ads ran without a disclaimer,10332,3
442403485851495,Morten Helveg Petersen,Christian Bendix,10320,15
285929522331,Mønthuset Danmark,Mønthuset Danmark,10296,4
1667198106921531,Skolemonitor,Politiken Skoleliv,10258,13
482001888858117,Vi udvikler Aarhus,Anders Lunde,10231,10
115366836686423,RegrowAustralia,These ads ran without a disclaimer,10166,205
119283008140727,Pela Case,These ads ran without a disclaimer,10132,60
276323316097998,Anni Matthiesen,Venstre i Vejenkredsen,10100,20
1431155777134255,TEKNIQ Arbejdsgiverne,TEKNIQ Arbejdsgiverne og VELTEK,10000,3
459641371068935,Forenet Kredit,Forenet Kredit,10000,1
1922596311326861,Folketingskandidat Jørgen Nielsen,Det Konservative Folkeparti,10000,5
1408626239355160,Søren Espersen,Søren Espersen,10000,2
161801967707312,Frederik Bloch Münster,Det Konservative Folkeparti,10000,10
1476013422615048,Danmarks Private Skoler,Danmarks Private Skoler,10000,2
1895601153841380,Charlotte Green,Det Konservative Folkeparti,10000,6
158179800864226,SE og HØR,These ads ran without a disclaimer,9999,4
262868500820455,Dina Raabjerg,Myrup Dina Hoff,9944,58
207867859816558,Astrid Carøe,SF,9866,24
101791571434819,Danmarks Vision - Pressen og Debatindlæg,Danmarks Vision,9858,102
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,9850,6
665462313475794,Lise Bech - Dansk Folkeparti,These ads ran without a disclaimer,9804,7
1105721256120038,Ulla Sørensen 3F,3F - Gør dig stærkere,9677,49
2549667798378349,Konservative i Aarhus,Konservative i Aarhus,9672,17
425516604194707,Holbæk Kommune,Holbæk Kommune,9666,8
153772511356188,Thy Nyt,Thisted Nyt,9645,2
397934846884712,Dansk Folkeoplysnings Samråd,Dansk Folkeoplysnings Samråd,9600,12
101272095140798,Tomas Breddam,Tomas Breddam,9561,25
236109223225664,Rug Solid,Rug Solid,9561,23
100190170314199,MF Jane Heitmann,Heitmann Jane Vallebo,9553,53
278077812793440,Den Grønne Studenterbevægelse,Den Grønne Studenterbevægelse,9543,29
193742700647166,Fødevarestyrelsen,These ads ran without a disclaimer,9532,6
1388121694768039,Bosch Danmark,These ads ran without a disclaimer,9483,1
619526908096595,Morsø Nyt,NORDJYSKE,9423,2
1327955487287048,Allon Hein Sørensen,Sorensen Allon Hein,9347,95
766828280077855,Torben Overgaard,Nielsen Torben Kirk Overgaard,9323,38
102013221551157,Testamente Danmark,These ads ran without a disclaimer,9320,2
538656116640182,Ole Birk Olesen,Olesen Ole Birk,9316,10
2319925761607995,Radio4,These ads ran without a disclaimer,9312,1
153640394698032,Roskilde Kommune,Roskilde Kommune,9241,14
212073332146335,Landal GreenParks Danmark,Landal GreenParks Danmark,9210,12
344435418916452,"Ove Risum Aslaug, offentlig",Ove Aslaug,9176,124
344601176199037,Eskerod & Skovbøll,Jimmy Eskerod,9113,20
100255467044528,Henning Hyllested,Enhedslisten,9100,27
1040452189341379,Techfestival.,Techfestival.,9100,30
229737453706271,Mogens Jensen,Socialdemokratiet,9063,5
